Mod:Item:MetaData, Localized Name
betterwithmods:material:24, 阿基米德螺旋
betterwithmods:material:25, 硫磺
betterwithmods:material:26, 硝石
betterwithmods:material:27, 加热元件
betterwithmods:material:28, 导火线
betterwithmods:material:29, 爆破油膏
betterwithmods:material:30, 熔魂钢粒
betterwithmods:material:31, 切割皮革
betterwithmods:material:32, 切割鞣制皮革
betterwithmods:material:33, 切割光滑皮革
betterwithmods:material:34, 红石闩
betterwithmods:material:35, 下界淤泥
betterwithmods:material:36, 手柄
betterwithmods:material:37, 木炭粉
betterwithmods:material:38, 灵魂助溶剂
betterwithmods:material:39, 末影渣
betterwithmods:material:40, 末影目镜
betterwithmods:material:41, 衬垫
betterwithmods:material:42, 熔魂钢护甲板
betterwithmods:material:43, 宽箭头
betterwithmods:material:44, 可可粉
betterwithmods:material:45, 钻石锭
betterwithmods:material:46, 钻石粒
betterwithmods:material:47, 链甲片
betterwithmods:material:48, 融魂钢齿轮
betterwithmods:material:49, 融魂钢弹簧
betterwithmods:material:50, 肥皂
betterwithmods:material:51, 熔魂钢板
betterwithmods:material:52, 女巫疣
betterwithmods:material:53, 神秘腺体
betterwithmods:material:54, 毒囊
betterwithmods:axle_generator:0, 风车
betterwithmods:axle_generator:1, 水车
betterwithmods:axle_generator:2, 竖轴风车
betterwithmods:bark:0, 橡木树皮
betterwithmods:bark:1, 云杉树皮
betterwithmods:bark:2, 白桦树皮
betterwithmods:bark:3, 丛林木树皮
betterwithmods:bark:4, 金合欢树皮
betterwithmods:bark:5, 深色橡木树皮
betterwithmods:bark:6, 红木树皮
betterwithmods:donut, 甜甜圈
betterwithmods:dynamite, 炸药
betterwithmods:fertilizer, 肥料
betterwithmods:steel_axe, 熔魂钢斧
betterwithmods:steel_hoe, 熔魂钢锄
betterwithmods:steel_pickaxe, 熔魂钢镐
betterwithmods:steel_shovel, 熔魂钢铲
betterwithmods:steel_sword, 熔魂钢剑
betterwithmods:steel_mattock, 熔魂钢鹤嘴锄
betterwithmods:steel_battleaxe, 熔魂钢战斧
betterwithmods:steel_hacksaw, 精致钢锯
betterwithmods:steel_helmet, 熔魂钢头盔
betterwithmods:steel_chest, 熔魂钢胸甲
betterwithmods:steel_pants, 熔魂钢护腿
betterwithmods:steel_boots, 熔魂钢靴子
betterwithmods:creeper_oyster, 爬行者酶腺
betterwithmods:ender_spectacles, 末影眼镜
betterwithmods:raw_egg, 生蛋
betterwithmods:cooked_egg, 煮鸡蛋
betterwithmods:raw_scrambled_egg, 生蛋糊
betterwithmods:cooked_scrambled_egg, 炒蛋
betterwithmods:raw_omelet, 生蘑菇卷蛋
betterwithmods:cooked_omelet, 蘑菇煎蛋卷
betterwithmods:ham_and_eggs, 鸡蛋火腿
betterwithmods:tasty_sandwich, 美味三明治
betterwithmods:composite_bow, 东方弓
betterwithmods:broadhead_arrow, 宽头箭
betterwithmods:beef_dinner, 牛排大餐
betterwithmods:beef_potatoes, 土豆烩牛排
betterwithmods:chicken_soup, 鸡汤
betterwithmods:chocolate, 巧克力
betterwithmods:chowder, 鱼杂烩
betterwithmods:cooked_kebab, 羊肉串
betterwithmods:hearty_stew, 丰盛炖菜
betterwithmods:raw_kebab, 未烤制的羊肉串
betterwithmods:pork_dinner, 猪排晚餐
betterwithmods:stump_remover, 树墩抹消剂
betterwithmods:dirt_pile, 小堆泥土
betterwithmods:gravel_pile, 小堆沙砾
betterwithmods:sand_pile, 小堆沙子
betterwithmods:red_sand_pile, 小堆红沙
betterwithmods:wolf_chop, 狼排骨
betterwithmods:cooked_wolf_chop, 熟狼排骨
betterwithmods:kibble, 粗粮
betterwithmods:apple_pie, 苹果派
betterwithmods:manual, 唯心之书
betterwithmods:mystery_meat, 神秘的肉
betterwithmods:cooked_mystery_meat, 熟神秘的肉
betterwithmods:bat_wing, 蝙蝠翼
betterwithmods:cooked_bat_wing, 烤蝙蝠翼
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:arcane_scroll:0, 奥术卷轴
betterwithmods:leather_tanned_boots, 鞣制皮革靴子
betterwithmods:leather_tanned_chest, 鞣制皮革胸甲
betterwithmods:leather_tanned_helmet, 鞣制皮革头盔
betterwithmods:leather_tanned_pants, 鞣制皮革护腿
betterwithmods:siding_wood, %s半板
betterwithmods:siding_iron, %s半板
betterwithmods:siding_rock, %s半板
betterwithmods:moulding_wood, %s条
betterwithmods:moulding_iron, %s条
betterwithmods:moulding_rock, %s条
betterwithmods:corner_wood, %s边角
betterwithmods:corner_iron, %s边角
betterwithmods:corner_rock, %s边角
baubles:ring:0, 矿工指环
betterquesting:placeholder, 物品占位符
betterquesting:extra_life:0, 额外生命
betterquesting:extra_life:1, 半颗红心
betterquesting:extra_life:2, 四分之一红心
betterquesting:guide_book, Better Questing入门指南
betterquesting:submit_station, 任务提交站 (OSS)
cuisine:chopping_board:0, 橡木砧板
cuisine:chopping_board:1, 云杉木砧板
cuisine:chopping_board:2, 白桦木砧板
cuisine:chopping_board:3, 丛林木砧板
cuisine:chopping_board:4, 金合欢木砧板
cuisine:chopping_board:5, 深色橡木砧板
cuisine:tofu_block, 豆腐块
cuisine:mortar, 臼
cuisine:mill, 磨
cuisine:jar, 罐子
cuisine:fire_pit, 火塘
cuisine:kitchen_knife, 菜刀
cuisine:wok, 锅
cuisine:wooden_arm, 木手臂
cuisine:water_mortar, 装水的臼
cuisine:salt_mortar, 装粗盐的臼
cuisine:peanut, 花生
cuisine:sesame, 芝麻
cuisine:soybean, 大豆
cuisine:rice, 水稻
cuisine:tomato, 西红柿
cuisine:chili, 辣椒
cuisine:garlic, 大蒜
cuisine:ginger, 姜
cuisine:sichuan_pepper, 花椒
cuisine:scallion, 葱
cuisine:turnip, 白萝卜
cuisine:chinese_cabbage, 大白菜
cuisine:lettuce, 生菜
cuisine:corn, 玉米
cuisine:cucumber, 黄瓜
cuisine:green_pepper, 青椒
cuisine:red_pepper, 红椒
cuisine:leek, 韭菜
cuisine:onion, 洋葱
cuisine:eggplant, 茄子
cuisine:spinach, 菠菜
cuisine:tofu, 豆腐
cuisine:white_rice, 稻米
cuisine:pickled_pepper, 泡椒
cuisine:pickled_cabbage, 泡菜
cuisine:pickled_cucumber, 腌黄瓜
cuisine:pickled_turnip, 腌萝卜
cuisine:wooden_handle, 木手柄
cuisine:salt, 盐
cuisine:crude_salt, 粗盐
cuisine:flour, 面粉
cuisine:rice_powder, 米粉
cuisine:chili_powder, 辣椒粉
cuisine:sichuan_pepper_powder, 花椒粉
cuisine:dough, 面团
cuisine:spice_bottle:0, 调料瓶
cuisine:spice_bottle:2, 水
cuisine:spice_bottle:3, 食用油
cuisine:spice_bottle:4, 香油
cuisine:spice_bottle:5, 豆浆
cuisine:spice_bottle:6, 酱油
cuisine:spice_bottle:7, 米醋
cuisine:spice_bottle:8, 果醋
cuisine:spice_bottle:1, 辣椒粉
cuisine:spice_bottle:1, 花椒粉
cuisine:ingredient, item.cuisine.ingredient.name
cuisine:dish, 菜品
cuisine:plate, 空盘子
cuisine:iron_spatula, 炒菜铲
enderio:item_enderface, 末影接口
enderio:item_conduit_facade:0, 导管框架
enderio:item_conduit_facade:1, 硬化导管框架
enderio:item_conduit_facade:2, 透明导管框架
enderio:item_conduit_facade:3, 硬化透明导管框架
enderio:item_basic_capacitor:0, 基础电容
enderio:item_basic_capacitor:1, 双层电容
enderio:item_basic_capacitor:2, 末影电容
enderio:block_alloy:0, 磁钢块
enderio:block_alloy:1, 充能合金块
enderio:block_alloy:2, 脉冲合金块
enderio:block_alloy:3, 红石合金块
enderio:block_alloy:4, 导电铁块
enderio:block_alloy:5, 脉冲铁块
enderio:block_alloy:6, 玄钢块
enderio:block_alloy:7, 魂金块
enderio:block_alloy:8, 末影钢块
enderio:item_alloy_ingot:0, 磁钢锭
enderio:item_alloy_ingot:1, 充能合金锭
enderio:item_alloy_ingot:2, 脉冲合金锭
enderio:item_alloy_ingot:3, 红石合金锭
enderio:item_alloy_ingot:4, 导电铁锭
enderio:item_alloy_ingot:5, 脉冲铁锭
enderio:item_alloy_ingot:6, 玄钢锭
enderio:item_alloy_ingot:7, 魂金锭
enderio:item_alloy_ingot:8, 末影钢锭
enderio:item_alloy_nugget:0, 磁钢粒
enderio:item_alloy_nugget:1, 充能合金粒
enderio:item_alloy_nugget:2, 脉冲合金粒
enderio:item_alloy_nugget:3, 红石合金粒
enderio:item_alloy_nugget:4, 导电铁粒
enderio:item_alloy_nugget:5, 脉冲粒
enderio:item_alloy_nugget:6, 玄钢粒
enderio:item_alloy_nugget:7, 魂金粒
enderio:item_alloy_nugget:8, 末影钢粒
enderio:item_alloy_ball:0, 磁钢磨珠
enderio:item_alloy_ball:1, 充能合金磨珠
enderio:item_alloy_ball:2, 脉冲合金磨珠
enderio:item_alloy_ball:3, 红石合金磨珠
enderio:item_alloy_ball:4, 导电铁磨珠
enderio:item_alloy_ball:5, 脉冲铁磨珠
enderio:item_alloy_ball:6, 玄钢磨珠
enderio:item_alloy_ball:7, 魂金磨珠
enderio:item_alloy_ball:8, 末影钢磨球
enderio:item_material:0, 机器框架模具
enderio:item_material:1, 机器框架
enderio:item_material:2, 机器框架板
enderio:item_material:3, 太阳能板
enderio:item_material:4, 导管粘合剂
enderio:item_material:5, 硅
enderio:item_material:6, 滑翔机翼
enderio:item_material:7, 滑翔机
enderio:item_material:8, 营养精华棒
enderio:item_material:9, 木齿轮
enderio:item_material:10, 石齿轮
enderio:item_material:11, 铁齿轮
enderio:item_material:12, 充能合金齿轮
enderio:item_material:13, 充能合金齿轮
enderio:item_material:14, 脉冲水晶
enderio:item_material:15, 充能水晶
enderio:item_material:16, 末影水晶
enderio:item_material:17, 诱引水晶
enderio:item_material:18, 天气水晶
enderio:item_material:19, 预知水晶
enderio:item_material:20, 基岩粉
enderio:item_material:21, 面粉
enderio:item_material:22, 粘合胚料
enderio:item_material:23, 煤粉
enderio:item_material:24, 铁粉
enderio:item_material:25, 金粉
enderio:item_material:26, 铜粉
enderio:item_material:27, 锡粉
enderio:item_material:28, 末影粉
enderio:item_material:29, 黑曜石粉
enderio:item_material:31, 钴粉
enderio:item_material:32, 青金石粉
enderio:item_material:33, 石英粉
enderio:item_material:34, 预知水晶粉
enderio:item_material:35, 充能水晶粉末
enderio:item_material:36, 脉冲水晶粉
enderio:item_material:37, 末影水晶粉
enderio:item_material:38, 光合粉
enderio:item_material:39, 末影锭粗胚
enderio:item_material:40, 僵尸电极
enderio:item_material:41, Z-逻辑控制器
enderio:item_material:42, 人造僵尸
enderio:item_material:43, 末影谐振器
enderio:item_material:44, 意识末影谐振器
enderio:item_material:45, 骷髅契约板
enderio:item_material:46, 植物碎叶
enderio:item_material:47, 松散枯草
enderio:item_material:48, 有机绿色染料
enderio:item_material:49, 有机棕色染料
enderio:item_material:50, 有机黑色染料
enderio:item_material:51, 机器涂料
enderio:item_material:52, 灵魂调谐粉末涂料
enderio:item_material:53, 灵魂机器底盘
enderio:item_material:54, 强化机器底盘
enderio:item_material:55, 无灵魂的机器底盘
enderio:item_material:56, 守护二极管
enderio:item_material:57, 信素锭磨珠
enderio:item_material:58, 末影锭磨珠
enderio:item_material:59, 流明锭磨珠
enderio:item_material:60, 红石过滤器基座
enderio:item_material:61, 迷幻粉
enderio:item_material:62, 末影碎片
enderio:item_material:63, 凋零粉
enderio:item_broken_spawner:0, 损坏的刷怪笼
enderio:block_infinity_fog:0, 基岩尘
enderio:block_dark_steel_anvil:0, 玄钢砧
enderio:block_dark_steel_anvil:1, 轻微破损的玄铁砧
enderio:block_dark_steel_anvil:2, 严重破损的玄铁砧
enderio:block_dark_steel_ladder, 玄钢梯子
enderio:block_dark_iron_bars, 玄钢栅栏
enderio:block_dark_steel_trapdoor, 玄钢活板门
enderio:block_dark_steel_door, 玄钢门
enderio:block_reinforced_obsidian, 强化黑曜石
enderio:block_self_resetting_lever5, 自复原拉杆（5秒）
enderio:block_self_resetting_lever10, 自复原拉杆（10秒）
enderio:block_self_resetting_lever30, 自复原拉杆（30秒）
enderio:block_self_resetting_lever60, 自复原拉杆（1分钟）
enderio:block_self_resetting_lever300, 自复原拉杆（5分钟）
enderio:block_decoration1:0, 机器框架(装饰方块)
enderio:block_decoration1:1, 空白机器(装饰方块)
enderio:block_decoration1:2, 机器顶部(装饰方块)
enderio:block_decoration1:3, 机器侧面(装饰方块)
enderio:block_decoration1:4, 机器背面(装饰方块)
enderio:block_decoration1:5, 机器侧面(装饰方块)
enderio:block_decoration1:6, 机器背面(装饰方块)
enderio:block_decoration1:7, 空白灵魂机器(装饰方块)
enderio:block_decoration1:8, 灵魂机器顶部(装饰方块)
enderio:block_decoration1:9, 灵魂机器侧面(装饰方块)
enderio:block_decoration1:10, 灵魂机器背面(装饰方块)
enderio:block_decoration1:11, 灵魂机器侧面(装饰方块)
enderio:block_decoration1:12, 灵魂机器背面(装饰方块)
enderio:block_decoration1:13, 红色机器(装饰方块)
enderio:block_decoration1:14, 损坏的刷怪笼(装饰方块)
enderio:block_decoration1:15, 透明方块(装饰方块)
enderio:block_decoration2:0, 合金炉(装饰方块)
enderio:block_decoration2:1, 物品缓存器(装饰方块)
enderio:block_decoration2:2, 能量缓存器(装饰方块)
enderio:block_decoration2:3, 多功能缓存器(装饰方块)
enderio:block_decoration2:4, 创造缓存器(装饰方块)
enderio:block_decoration2:5, 合成器(装饰方块)
enderio:block_decoration2:6, 喷涂机(装饰方块)
enderio:block_decoration2:7, 能量监控器(装饰方块)
enderio:block_decoration2:8, SAG磨粉机装饰方块)
enderio:block_decoration2:9, 头颅装配机(装饰方块)
enderio:block_decoration2:10, 斯特林发电机(装饰方块)
enderio:block_decoration2:11, 流体储罐(装饰方块)
enderio:block_decoration2:12, 高压流体储罐(装饰方块)
enderio:block_decoration2:13, 旅行锚(装饰方块)
enderio:block_decoration2:14, 虚空箱子(装饰方块)
enderio:block_decoration2:15, 无线充能器(装饰方块)
enderio:block_decoration3:0, 虚空经验箱(装饰方块)
enderio:block_decoration3:1, 简易合金炉(装饰方块)
enderio:block_decoration3:2, 简易斯特林发电机(装饰方块)
enderio:block_decoration3:3, 有线充能器(装饰方块)
enderio:block_decoration3:4, 简易SAG磨粉机(装饰方块)
enderio:block_industrial_insulation, 工业绝缘方块
enderio:block_confusion_charge, Confusion Charge
enderio:block_concussion_charge, Concussion Charge
enderio:block_ender_charge, Ender Charge
enderio:block_painted_slab, 喷涂台阶
enderio:block_painted_stone_slab, 喷涂石台阶
enderio:block_painted_wooden_door, 喷涂木门
enderio:block_painted_iron_door, 喷涂铁门
enderio:block_painted_dark_steel_door, 喷涂玄钢门
enderio:block_exit_rail, 卸货轨道
enderio:item_conduit_probe:0, 导管探测器
enderio:item_yeta_wrench, 以太扳手
enderio:item_xp_transfer:0, 经验棒
enderio:item_cold_fire_igniter, 冰焰打火石
enderio:item_coord_selector, 坐标选择仪
enderio:item_location_printout, 坐标打印机
enderio:item_travel_staff:0, 旅行权杖
enderio:item_travel_staff:0, 旅行权杖
enderio:item_rod_of_return:0, 折返权杖
enderio:item_rod_of_return:0, 折返权杖
enderio:item_magnet:0, 电磁铁
enderio:item_magnet:0, 电磁铁
enderio:block_enderman_skull:0, 末影人头颅
enderio:block_enderman_skull:2, 禁锢末影人头颅
enderio:item_ender_food:0, "末影麦片"
enderio:item_basic_item_filter:0, 基础物品过滤器
enderio:item_advanced_item_filter:0, 高级物品过滤器
enderio:item_limited_item_filter:0, 限制物品过滤器
enderio:item_big_item_filter:0, 大型物品过滤器
enderio:item_big_advanced_item_filter:0, 高级大型物品过滤器
enderio:item_existing_item_filter:0, 现有物品过滤器
enderio:item_mod_item_filter:0, 模组物品过滤器
enderio:item_power_item_filter:0, 充能物品过滤器
enderio:item_fluid_filter:0, Fluid Filter
enderio:item_redstone_not_filter:0, Redstone NOT Filter
enderio:item_redstone_or_filter:0, Redstone OR Filter
enderio:item_redstone_and_filter:0, Redstone AND Filter
enderio:item_redstone_nor_filter:0, Redstone NOR Filter
enderio:item_redstone_nand_filter:0, Redstone NAND Filter
enderio:item_redstone_xor_filter:0, Redstone XOR Filter
enderio:item_redstone_xnor_filter:0, Redstone XNOR Filter
enderio:item_redstone_toggle_filter:0, Redstone Toggle Latch Filter
enderio:item_redstone_counting_filter:0, Redstone Counting Filter
enderio:item_redstone_sensor_filter:0, Redstone Sensor Filter
enderio:item_redstone_timer_filter:0, Redstone Timer Filter
enderio:block_fused_quartz:0, 石英玻璃
enderio:block_fused_quartz:1, 石英玻璃
enderio:block_fused_quartz:2, 石英玻璃
enderio:block_fused_quartz:3, 石英玻璃
enderio:block_fused_quartz:4, 石英玻璃
enderio:block_fused_quartz:5, 石英玻璃
enderio:block_fused_quartz:6, 石英玻璃
enderio:block_fused_quartz:7, 石英玻璃
enderio:block_fused_quartz:8, 石英玻璃
enderio:block_fused_quartz:9, 石英玻璃
enderio:block_fused_quartz:10, 石英玻璃
enderio:block_fused_quartz:11, 石英玻璃
enderio:block_fused_quartz:12, 石英玻璃
enderio:block_fused_quartz:13, 石英玻璃
enderio:block_fused_quartz:14, 石英玻璃
enderio:block_fused_quartz:15, 石英玻璃
enderio:block_fused_glass:0, 纯净玻璃
enderio:block_fused_glass:1, 纯净玻璃
enderio:block_fused_glass:2, 纯净玻璃
enderio:block_fused_glass:3, 纯净玻璃
enderio:block_fused_glass:4, 纯净玻璃
enderio:block_fused_glass:5, 纯净玻璃
enderio:block_fused_glass:6, 纯净玻璃
enderio:block_fused_glass:7, 纯净玻璃
enderio:block_fused_glass:8, 纯净玻璃
enderio:block_fused_glass:9, 纯净玻璃
enderio:block_fused_glass:10, 纯净玻璃
enderio:block_fused_glass:11, 纯净玻璃
enderio:block_fused_glass:12, 纯净玻璃
enderio:block_fused_glass:13, 纯净玻璃
enderio:block_fused_glass:14, 纯净玻璃
enderio:block_fused_glass:15, 纯净玻璃
enderio:block_enlightened_fused_quartz:0, 萤光石英玻璃
enderio:block_enlightened_fused_quartz:1, 萤光石英玻璃
enderio:block_enlightened_fused_quartz:2, 萤光石英玻璃
enderio:block_enlightened_fused_quartz:3, 萤光石英玻璃
enderio:block_enlightened_fused_quartz:4, 萤光石英玻璃
enderio:block_enlightened_fused_quartz:5, 萤光石英玻璃
enderio:block_enlightened_fused_quartz:6, 萤光石英玻璃
enderio:block_enlightened_fused_quartz:7, 萤光石英玻璃
enderio:block_enlightened_fused_quartz:8, 萤光石英玻璃
enderio:block_enlightened_fused_quartz:9, 萤光石英玻璃
enderio:block_enlightened_fused_quartz:10, 萤光石英玻璃
enderio:block_enlightened_fused_quartz:11, 萤光石英玻璃
enderio:block_enlightened_fused_quartz:12, 萤光石英玻璃
enderio:block_enlightened_fused_quartz:13, 萤光石英玻璃
enderio:block_enlightened_fused_quartz:14, 萤光石英玻璃
enderio:block_enlightened_fused_quartz:15, 萤光石英玻璃
enderio:block_enlightened_fused_glass:0, 萤光纯净玻璃
enderio:block_enlightened_fused_glass:1, 萤光纯净玻璃
enderio:block_enlightened_fused_glass:2, 萤光纯净玻璃
enderio:block_enlightened_fused_glass:3, 萤光纯净玻璃
enderio:block_enlightened_fused_glass:4, 萤光纯净玻璃
enderio:block_enlightened_fused_glass:5, 萤光纯净玻璃
enderio:block_enlightened_fused_glass:6, 萤光纯净玻璃
enderio:block_enlightened_fused_glass:7, 萤光纯净玻璃
enderio:block_enlightened_fused_glass:8, 萤光纯净玻璃
enderio:block_enlightened_fused_glass:9, 萤光纯净玻璃
enderio:block_enlightened_fused_glass:10, 萤光纯净玻璃
enderio:block_enlightened_fused_glass:11, 萤光纯净玻璃
enderio:block_enlightened_fused_glass:12, 萤光纯净玻璃
enderio:block_enlightened_fused_glass:13, 萤光纯净玻璃
enderio:block_enlightened_fused_glass:14, 萤光纯净玻璃
enderio:block_enlightened_fused_glass:15, 萤光纯净玻璃
enderio:block_dark_fused_quartz:0, 黑暗石英玻璃
enderio:block_dark_fused_quartz:1, 黑暗石英玻璃
enderio:block_dark_fused_quartz:2, 黑暗石英玻璃
enderio:block_dark_fused_quartz:3, 黑暗石英玻璃
enderio:block_dark_fused_quartz:4, 黑暗石英玻璃
enderio:block_dark_fused_quartz:5, 黑暗石英玻璃
enderio:block_dark_fused_quartz:6, 黑暗石英玻璃
enderio:block_dark_fused_quartz:7, 黑暗石英玻璃
enderio:block_dark_fused_quartz:8, 黑暗石英玻璃
enderio:block_dark_fused_quartz:9, 黑暗石英玻璃
enderio:block_dark_fused_quartz:10, 黑暗石英玻璃
enderio:block_dark_fused_quartz:11, 黑暗石英玻璃
enderio:block_dark_fused_quartz:12, 黑暗石英玻璃
enderio:block_dark_fused_quartz:13, 黑暗石英玻璃
enderio:block_dark_fused_quartz:14, 黑暗石英玻璃
enderio:block_dark_fused_quartz:15, 黑暗石英玻璃
enderio:block_dark_fused_glass:0, 黑暗纯净玻璃
enderio:block_dark_fused_glass:1, 黑暗纯净玻璃
enderio:block_dark_fused_glass:2, 黑暗纯净玻璃
enderio:block_dark_fused_glass:3, 黑暗纯净玻璃
enderio:block_dark_fused_glass:4, 黑暗纯净玻璃
enderio:block_dark_fused_glass:5, 黑暗纯净玻璃
enderio:block_dark_fused_glass:6, 黑暗纯净玻璃
enderio:block_dark_fused_glass:7, 黑暗纯净玻璃
enderio:block_dark_fused_glass:8, 黑暗纯净玻璃
enderio:block_dark_fused_glass:9, 黑暗纯净玻璃
enderio:block_dark_fused_glass:10, 黑暗纯净玻璃
enderio:block_dark_fused_glass:11, 黑暗纯净玻璃
enderio:block_dark_fused_glass:12, 黑暗纯净玻璃
enderio:block_dark_fused_glass:13, 黑暗纯净玻璃
enderio:block_dark_fused_glass:14, 黑暗纯净玻璃
enderio:block_dark_fused_glass:15, 黑暗纯净玻璃
enderio:item_soul_vial, 灵魂瓶
enderio:block_detector_block:0, 方块检测器
enderio:block_detector_block_silent:0, 方块检测器 (无声)
enderio:item_dark_steel_helmet, 玄钢头盔
enderio:item_dark_steel_chestplate, 玄钢胸甲
enderio:item_dark_steel_leggings, 玄钢护腿
enderio:item_dark_steel_boots, 玄钢靴子
enderio:item_dark_steel_sword, 终结之剑
enderio:item_dark_steel_pickaxe, 玄钢镐
enderio:item_dark_steel_axe, 玄钢斧
enderio:item_dark_steel_bow, 玄钢弓
enderio:item_dark_steel_shears, 玄钢剪
enderio:item_staff_of_levity:0, 悬浮权杖
enderio:item_staff_of_levity:0, 悬浮权杖
enderio:item_owl_egg, Owl Egg
enderio:item_item_conduit:0, 物品导管
enderio:item_liquid_conduit:0, 液体导管
enderio:item_liquid_conduit:1, 高压液体导管
enderio:item_liquid_conduit:2, 末影液体导管
enderio:item_power_conduit:0, 能量导管
enderio:item_power_conduit:1, 强化能量导管
enderio:item_power_conduit:2, 末影能量导管
enderio:item_redstone_conduit:0, 红石导管
enderio:item_extract_speed_upgrade:0, 导管速度升级
enderio:item_extract_speed_downgrade:0, 导管速度降级
enderio:item_me_conduit:0, ME Conduit
enderio:item_me_conduit:1, Dense ME Conduit
enderio:item_refined_storage_conduit:0, Refined Storage Conduit
enderio:block_simple_alloy_smelter, 简易合金炉
enderio:block_alloy_smelter, 合金炉
enderio:block_buffer:0, 物品缓存器
enderio:block_buffer:1, 能量缓存器
enderio:block_buffer:2, 多功能缓存器
enderio:block_buffer:3, 创造缓存器
enderio:block_enchanter, 能量附魔台
enderio:block_farm_station, 种植站
enderio:block_combustion_generator, 燃烧发电机
enderio:block_enhanced_combustion_generator, 强化燃烧发电机
enderio:block_simple_stirling_generator, 简易斯特林发电机
enderio:block_stirling_generator, 斯特林发电机
enderio:block_zombie_generator, 僵尸发电机
enderio:block_killer_joe, 杀手乔
enderio:block_electric_light:0, 电灯
enderio:block_electric_light:1, 电灯(反相)
enderio:block_electric_light:2, 灯
enderio:block_electric_light:3, 灯(反相)
enderio:block_electric_light:4, 无线灯
enderio:block_electric_light:5, 无线灯(反相)
enderio:block_attractor_obelisk, 生物诱引方尖碑
enderio:block_aversion_obelisk, 生物排除方尖碑
enderio:block_inhibitor_obelisk, 传送抑制方尖碑
enderio:block_relocator_obelisk, 重定向方尖碑
enderio:block_weather_obelisk, 气象方尖碑
enderio:block_experience_obelisk, 经验交换方尖碑
enderio:block_painter, 喷涂机
enderio:block_reservoir, 蓄水库
enderio:block_simple_sag_mill, 简易SAG磨粉机
enderio:block_sag_mill, SAG磨粉机
enderio:block_slice_and_splice, 头颅装配机
enderio:block_solar_panel:0, 简易光伏板
enderio:block_solar_panel:1, 光伏板
enderio:block_solar_panel:2, 强化光伏板
enderio:block_solar_panel:3, 脉冲光伏板
enderio:block_soul_binder, 灵魂绑定器
enderio:block_powered_spawner, 电动刷怪笼
enderio:block_vat, 酿液桶
enderio:block_wired_charger, 有线充能器
enderio:block_wireless_charger, 无线充能器
enderio:block_tank:0, 液体容器
enderio:block_tank:1, 高压流体储罐
enderio:block_transceiver, 空间传送器
enderio:block_vacuum_chest, 虚空箱子
enderio:block_xp_vacuum, 虚空经验箱
enderio:block_travel_anchor, 旅行锚
enderio:block_tele_pad, 传送台
enderio:block_dialing_device, 坐标记录仪
enderio:block_impulse_hopper, 脉冲漏斗
enderio:block_crafter, Crafter
enderio:block_simple_crafter, Simple Crafter
enderio:block_cap_bank:0, 创造模式电容库
enderio:block_cap_bank:1, 基础电容库
enderio:block_cap_bank:1, 基础电容库
enderio:block_cap_bank:2, 电容库
enderio:block_cap_bank:2, 电容库
enderio:block_cap_bank:3, 脉冲电容库
enderio:block_cap_bank:3, 脉冲电容库
enderio:block_gauge, 能量存量计
enderio:block_power_monitor, 能量监控器
